           S_ALK        S_I      S_ND       S_NH      S_NO       S_O        S_S      X_BA        X_BH        X_I       X_ND        X_P         X_S
t5471   7.271711   38.34948  0.749211  24.355322  0.688429  0.006877   2.931387  4.861904  197.588381  76.088179   5.885128  20.577139   59.990339
t5472   7.271845  38.350074  0.749161  24.356054  0.688502  0.006877    2.93094  4.862114  197.589672  76.089453   5.884216  20.578887   59.983361
t5473   7.271978  38.350668  0.749111  24.356786  0.688575  0.006877   2.930492  4.862324  197.590963  76.090727   5.883304  20.580635   59.976386
t5474   7.272112  38.351261  0.749061  24.357517  0.688648  0.006877   2.930046  4.862534  197.592253     76.092   5.882393  20.582382   59.969414
t5475   7.272245  38.351855  0.749011  24.358247  0.688721  0.006877   2.929599  4.862744  197.593542  76.093272   5.881482  20.584128   59.962445
t5476   7.272378  38.352448  0.748962  24.358977  0.688795  0.006877   2.929153  4.862954  197.594829  76.094544   5.880572  20.585874   59.955479
t5477   7.272512  38.353041  0.748912  24.359707  0.688868  0.006877   2.928707  4.863163  197.596117  76.095816   5.879662  20.587619   59.948515
t5478   7.272645  38.353634  0.748862  24.360436  0.688941  0.006877   2.928261  4.863373  197.597403  76.097087   5.878753  20.589364   59.941554
t5479   7.272778  38.354227  0.748812  24.361165  0.689014  0.006877   2.927816  4.863582  197.598688  76.098358   5.877844  20.591108   59.934596
t5480   7.272911  38.354819  0.748763  24.361893  0.689087  0.006877   2.927371  4.863792  197.599972  76.099628   5.876936  20.592852    59.92764
t5481   7.273044  38.355411  0.748713   24.36262   0.68916  0.006877   2.926926  4.864001  197.601256  76.100899   5.876028  20.594595   59.920688
t5482   7.273176  38.356003  0.748663  24.363347  0.689233  0.006877   2.926482  4.864211  197.602538  76.102168   5.875121  20.596337   59.913738
t5483   7.273309  38.356595  0.748614  24.364073  0.689306  0.006877   2.926038   4.86442   197.60382  76.103437   5.874214   20.59808   59.906791
t5484   7.273442  38.357186  0.748564  24.364799  0.689379  0.006877   2.925594  4.864629    197.6051  76.104706   5.873308  20.599821   59.899847
t5485   7.273575  38.357777  0.748514  24.365524  0.689452  0.006877   2.925151  4.864839   197.60638  76.105975   5.872403  20.601562   59.892905
t5486   7.273707  38.358368  0.748465  24.366249  0.689525  0.006877   2.924708  4.865048  197.607659  76.107243   5.871497  20.603302   59.885967
t5487    7.27384  38.358959  0.748415  24.366974  0.689598  0.006877   2.924265  4.865257  197.608937   76.10851   5.870593  20.605042   59.879031
t5488   7.273972  38.359549  0.748366  24.367697   0.68967  0.006878   2.923823  4.865466  197.610214  76.109777   5.869688  20.606782   59.872098
t5489   7.274104   38.36014  0.748316  24.368421  0.689743  0.006878   2.923381  4.865675   197.61149  76.111044   5.868785   20.60852   59.865168
t5490   7.274237   38.36073  0.748267  24.369143  0.689816  0.006878   2.922939  4.865884  197.612765   76.11231   5.867882  20.610258    59.85824
t5491   7.274369  38.361319  0.748217  24.369865  0.689889  0.006878   2.922498  4.866093  197.614039  76.113576   5.866979  20.611996   59.851315
t5492   7.274501  38.361909  0.748168  24.370587  0.689962  0.006878   2.922056  4.866302  197.615313  76.114842   5.866077  20.613733   59.844393
t5493   7.274633  38.362498  0.748119  24.371308  0.690035  0.006878   2.921616   4.86651  197.616585  76.116107   5.865175   20.61547   59.837474
t5494   7.274765  38.363087  0.748069  24.372029  0.690108  0.006878   2.921175  4.866719  197.617857  76.117371   5.864274  20.617206   59.830558
t5495   7.274897  38.363676   0.74802  24.372749  0.690181  0.006878   2.920735  4.866928  197.619128  76.118636   5.863373  20.618941   59.823644
t5496   7.275029  38.364265  0.747971  24.373468  0.690254  0.006878   2.920295  4.867136  197.620397  76.119899   5.862473  20.620676   59.816733
t5497   7.275161  38.364853  0.747922  24.374187  0.690326  0.006878   2.919856  4.867345  197.621666  76.121163   5.861573  20.622411   59.809825
t5498   7.275292  38.365441  0.747872  24.374906  0.690399  0.006878   2.919417  4.867553  197.622934  76.122426   5.860674  20.624145   59.802919
t5499   7.275424  38.366029  0.747823  24.375624  0.690472  0.006878   2.918978  4.867762  197.624201  76.123688   5.859775  20.625878   59.796017
t5500   7.275556  38.366617  0.747774  24.376341  0.690545  0.006878   2.918539   4.86797  197.625467  76.124951   5.858877  20.627611   59.789117
t5501   7.275687  38.367204  0.747725  24.377058  0.690618  0.006878   2.918101  4.868179  197.626733  76.126212   5.857979  20.629343    59.78222
t5502   7.275819  38.367791  0.747676  24.377775  0.690691  0.006878   2.917663  4.868387  197.627997  76.127474   5.857082  20.631075   59.775325
t5503    7.27595  38.368378  0.747627  24.378491  0.690763  0.006878   2.917225  4.868595  197.629261  76.128735   5.856185  20.632806   59.768434
t5504   7.276081  38.368965  0.747578  24.379206  0.690836  0.006878   2.916788  4.868803  197.630523  76.129995   5.855289  20.634537   59.761545
t5505   7.276212  38.369552  0.747529  24.379921  0.690909  0.006878   2.916351  4.869012  197.631785  76.131255   5.854393  20.636267   59.754659
t5506   7.276344  38.370138   0.74748  24.380635  0.690982  0.006878   2.915915   4.86922  197.633046  76.132515   5.853497  20.637996   59.747776
t5507   7.276475  38.370724  0.747431  24.381349  0.691054  0.006878   2.915478  4.869428  197.634306  76.133774   5.852603  20.639726   59.740895
t5508   7.276606   38.37131  0.747382  24.382062  0.691127  0.006878   2.915042  4.869636  197.635565  76.135033   5.851708  20.641454   59.734017
t5509   7.276737  38.371895  0.747333  24.382775    0.6912  0.006878   2.914606  4.869844  197.636823  76.136292   5.850815  20.643182   59.727142
t5510   7.276867  38.372481  0.747284  24.383488  0.691273  0.006878   2.914171  4.870051   197.63808   76.13755   5.849921  20.644909    59.72027
t5511   7.276998  38.373066  0.747236  24.384199  0.691345  0.006878   2.913736  4.870259  197.639336  76.138807   5.849028  20.646636     59.7134
t5512   7.277129  38.373651  0.747187   24.38491  0.691418  0.006878   2.913301  4.870467  197.640592  76.140065   5.848136  20.648363   59.706534
t5513    7.27726  38.374236  0.747138  24.385621  0.691491  0.006878   2.912867  4.870675  197.641846  76.141322   5.847244  20.650088    59.69967
t5514    7.27739   38.37482  0.747089  24.386331  0.691563  0.006878   2.912433  4.870882    197.6431  76.142578   5.846353  20.651814   59.692808
t5515   7.277521  38.375404  0.747041  24.387041  0.691636  0.006878   2.911999   4.87109  197.644353  76.143834   5.845462  20.653538    59.68595
t5516   7.277651  38.375988  0.746992   24.38775  0.691709  0.006878   2.911566  4.871297  197.645604   76.14509   5.844571  20.655263   59.679094
t5517   7.277782  38.376572  0.746943  24.388459  0.691781  0.006878   2.911132  4.871505  197.646855  76.146345   5.843682  20.656986   59.672241
t5518   7.277912  38.377156  0.746895  24.389167  0.691854  0.006878     2.9107  4.871712  197.648105    76.1476   5.842792  20.658709    59.66539
t5519   7.278042  38.377739  0.746846  24.389875  0.691927  0.006878   2.910267   4.87192  197.649355  76.148854   5.841903  20.660432   59.658543
t5520   7.278172  38.378322  0.746798  24.390582  0.691999  0.006878   2.909835  4.872127  197.650603  76.150108   5.841015  20.662154   59.651698
t5521   7.278302  38.378905  0.746749  24.391288  0.692072  0.006878   2.909403  4.872334   197.65185  76.151361   5.840127  20.663875   59.644856
t5522   7.278433  38.379487  0.746701  24.391994  0.692145  0.006878   2.908971  4.872541  197.653097  76.152615   5.839239  20.665596   59.638017
t5523   7.278563   38.38007  0.746652    24.3927  0.692217  0.006878    2.90854  4.872749  197.654342  76.153867   5.838352  20.667317    59.63118
t5524   7.278692  38.380652  0.746604  24.393405   0.69229  0.006878   2.908109  4.872956  197.655587   76.15512   5.837466  20.669037   59.624346
t5525   7.278822  38.381234  0.746555   24.39411  0.692362  0.006878   2.907678  4.873163  197.656831  76.156372    5.83658  20.670756   59.617515
t5526   7.278952  38.381816  0.746507  24.394814  0.692435  0.006878   2.907248   4.87337  197.658074  76.157623   5.835694  20.672475   59.610686
t5527   7.279082  38.382397  0.746459  24.395517  0.692507  0.006878   2.906818  4.873577  197.659316  76.158874   5.834809  20.674193   59.603861
t5528   7.279211  38.382978   0.74641   24.39622   0.69258  0.006878   2.906388  4.873784  197.660557  76.160125   5.833925  20.675911   59.597038
t5529   7.279341  38.383559  0.746362  24.396923  0.692653  0.006878   2.905959   4.87399  197.661798  76.161375   5.833041  20.677628   59.590218
t5530    7.27947   38.38414  0.746314  24.397625  0.692725  0.006878    2.90553  4.874197  197.663037  76.162625   5.832157  20.679345     59.5834
t5531     7.2796  38.384721  0.746266  24.398326  0.692798  0.006878   2.905101  4.874404  197.664276  76.163874   5.831274  20.681061   59.576585
t5532   7.279729  38.385301  0.746217  24.399027   0.69287  0.006878   2.904673  4.874611  197.665513  76.165124   5.830391  20.682776   59.569773
t5533   7.279858  38.385881  0.746169  24.399727  0.692943  0.006878   2.904244  4.874817   197.66675  76.166372   5.829509  20.684491   59.562964
t5534   7.279988  38.386461  0.746121  24.400427  0.693015  0.006878   2.903817  4.875024  197.667986   76.16762   5.828628  20.686206   59.556157
t5535   7.280117  38.387041  0.746073  24.401127  0.693088  0.006878   2.903389   4.87523  197.669221  76.168868   5.827746   20.68792   59.549354
t5536   7.280246   38.38762  0.746025  24.401826   0.69316  0.006878   2.902962  4.875437  197.670455  76.170116   5.826866  20.689633   59.542552
t5537   7.280375  38.388199  0.745977  24.402524  0.693232  0.006878   2.902535  4.875643  197.671689  76.171363   5.825986  20.691346   59.535754
t5538   7.280504  38.388778  0.745929  24.403222  0.693305  0.006878   2.902108  4.875849  197.672921  76.172609   5.825106  20.693059   59.528958
t5539   7.280633  38.389357  0.745881  24.403919  0.693377  0.006878   2.901682  4.876056  197.674153  76.173856   5.824227   20.69477   59.522165
t5540   7.280761  38.389936  0.745833  24.404616   0.69345  0.006878   2.901256  4.876262  197.675383  76.175101   5.823348  20.696482   59.515375
t5541    7.28089  38.390514  0.745785  24.405313  0.693522  0.006878    2.90083  4.876468  197.676613  76.176347    5.82247  20.698192   59.508587
t5542   7.281019  38.391092  0.745737  24.406008  0.693595  0.006878   2.900405  4.876674  197.677842  76.177592   5.821592  20.699903   59.501803
t5543   7.281147   38.39167  0.745689  24.406704  0.693667  0.006878    2.89998   4.87688   197.67907  76.178836   5.820714  20.701612   59.495021
t5544   7.281276  38.392248  0.745641  24.407399  0.693739  0.006878   2.899555  4.877086  197.680297   76.18008   5.819838  20.703322   59.488241
t5545   7.281404  38.392825  0.745593  24.408093  0.693812  0.006878   2.899131  4.877292  197.681523  76.181324   5.818961   20.70503   59.481464
t5546   7.281533  38.393402  0.745546  24.408787  0.693884  0.006878   2.898707  4.877498  197.682749  76.182568   5.818085  20.706738    59.47469
t5547   7.281661  38.393979  0.745498   24.40948  0.693957  0.006878   2.898283  4.877704  197.683973   76.18381    5.81721  20.708446   59.467919
t5548   7.281789  38.394556   0.74545  24.410173  0.694029  0.006878   2.897859   4.87791  197.685197  76.185053   5.816335  20.710153   59.461151
t5549   7.281918  38.395132  0.745402  24.410865  0.694101  0.006878   2.897436  4.878116   197.68642  76.186295   5.815461  20.711859   59.454385
t5550   7.282046  38.395709  0.745355  24.411557  0.694174  0.006878   2.897013  4.878321  197.687642  76.187537   5.814587  20.713565   59.447622
t5551   7.282174  38.396285  0.745307  24.412248  0.694246  0.006878    2.89659  4.878527  197.688863  76.188778   5.813713  20.715271   59.440861
t5552   7.282302   38.39686  0.745259  24.412939  0.694318  0.006878   2.896168  4.878732  197.690083  76.190019    5.81284  20.716976   59.434103
t5553    7.28243  38.397436  0.745212   24.41363   0.69439  0.006878   2.895746  4.878938  197.691302   76.19126   5.811968   20.71868   59.427348
t5554   7.282557  38.398011  0.745164  24.414319  0.694463  0.006878   2.895325  4.879143  197.692521    76.1925   5.811096  20.720384   59.420596
t5555   7.282685  38.398587  0.745117  24.415009  0.694535  0.006878   2.894903  4.879349  197.693738  76.193739   5.810224  20.722087   59.413847
t5556   7.282813  38.399161  0.745069  24.415697  0.694607  0.006878   2.894482  4.879554  197.694955  76.194979   5.809353   20.72379     59.4071
t5557   7.282941  38.399736  0.745022  24.416386   0.69468  0.006878   2.894061   4.87976  197.696171  76.196218   5.808482  20.725492   59.400355
t5558   7.283068  38.400311  0.744974  24.417073  0.694752  0.006878   2.893641  4.879965  197.697386  76.197456   5.807612  20.727194   59.393614
t5559   7.283196  38.400885  0.744927  24.417761  0.694824  0.006878   2.893221   4.88017    197.6986  76.198694   5.806742  20.728895   59.386875
t5560   7.283323  38.401459  0.744879  24.418448  0.694896  0.006878   2.892801  4.880375  197.699813  76.199932   5.805873  20.730596   59.380139
t5561    7.28345  38.402033  0.744832  24.419134  0.694969  0.006878   2.892381   4.88058  197.701026  76.201169   5.805004  20.732296   59.373405
t5562   7.283578  38.402606  0.744785   24.41982  0.695041  0.006878   2.891962  4.880785  197.702237  76.202406   5.804136  20.733995   59.366675
t5563   7.283705   38.40318  0.744737  24.420505  0.695113  0.006878   2.891543   4.88099  197.703448  76.203643   5.803268  20.735694   59.359947
t5564   7.283832  38.403753   0.74469   24.42119  0.695185  0.006878   2.891124  4.881195  197.704658  76.204879   5.802401  20.737393   59.353221
t5565   7.283959  38.404326  0.744643  24.421874  0.695257  0.006878   2.890706    4.8814  197.705867  76.206114   5.801534  20.739091   59.346499
t5566   7.284086  38.404898  0.744596  24.422558   0.69533  0.006878   2.890288  4.881605  197.707075   76.20735   5.800668  20.740788   59.339779
t5567   7.284213  38.405471  0.744549  24.423241  0.695402  0.006878    2.88987   4.88181  197.708282  76.208584   5.799802  20.742485   59.333061
t5568    7.28434  38.406043  0.744501  24.423924  0.695474  0.006878   2.889453  4.882014  197.709488  76.209819   5.798937  20.744182   59.326347
t5569   7.284467  38.406615  0.744454  24.424606  0.695546  0.006878   2.889036  4.882219  197.710694  76.211053   5.798072  20.745877   59.319635
t5570   7.284594  38.407187  0.744407  24.425288  0.695618  0.006878   2.888619  4.882424  197.711899  76.212287   5.797207  20.747573   59.312926
t5571    7.28472  38.407758   0.74436  24.425969   0.69569  0.006878   2.888203  4.882628  197.713102   76.21352   5.796343  20.749268   59.306219
t5572   7.284847   38.40833  0.744313   24.42665  0.695762  0.006878   2.887786  4.882833  197.714305  76.214753    5.79548  20.750962   59.299515
t5573   7.284974  38.408901  0.744266   24.42733  0.695835  0.006878    2.88737  4.883037  197.715507  76.215985   5.794617  20.752656   59.292814
t5574     7.2851  38.409472  0.744219   24.42801  0.695907  0.006878   2.886955  4.883242  197.716709  76.217217   5.793754  20.754349   59.286115
t5575   7.285227  38.410043  0.744172  24.428689  0.695979  0.006878    2.88654  4.883446  197.717909  76.218449   5.792892  20.756042    59.27942
t5576   7.285353  38.410613  0.744125  24.429368  0.696051  0.006878   2.886124   4.88365  197.719109   76.21968    5.79203  20.757734   59.272726
t5577   7.285479  38.411183  0.744078  24.430046  0.696123  0.006878    2.88571  4.883855  197.720307  76.220911   5.791169  20.759425   59.266036
t5578   7.285605  38.411753  0.744031  24.430724  0.696195  0.006878   2.885295  4.884059  197.721505  76.222141   5.790308  20.761116   59.259348
t5579   7.285732  38.412323  0.743985  24.431401  0.696267  0.006878   2.884881  4.884263  197.722702  76.223371   5.789448  20.762807   59.252663
t5580   7.285858  38.412893  0.743938  24.432078  0.696339  0.006878   2.884467  4.884467  197.723898  76.224601   5.788588  20.764497   59.245981
t5581   7.285984  38.413462  0.743891  24.432754  0.696411  0.006878   2.884054  4.884671  197.725093   76.22583   5.787729  20.766186   59.239301
t5582    7.28611  38.414031  0.743844   24.43343  0.696483  0.006878   2.883641  4.884875  197.726288  76.227059    5.78687  20.767875   59.232624
t5583   7.286236    38.4146  0.743797  24.434106  0.696555  0.006878   2.883228  4.885079  197.727481  76.228287   5.786012  20.769564   59.225949
t5584   7.286361  38.415169  0.743751   24.43478  0.696627  0.006878   2.882815  4.885283  197.728674  76.229515   5.785154  20.771252   59.219278
t5585   7.286487  38.415737  0.743704  24.435455  0.696699  0.006878   2.882403  4.885487  197.729866  76.230743   5.784296  20.772939   59.212608
t5586   7.286613  38.416305  0.743657  24.436129  0.696771  0.006878   2.881991   4.88569  197.731057   76.23197   5.783439  20.774626   59.205942
t5587   7.286738  38.416874  0.743611  24.436802  0.696843  0.006878   2.881579  4.885894  197.732247  76.233197   5.782583  20.776312   59.199278
t5588   7.286864  38.417441  0.743564  24.437475  0.696915  0.006878   2.881168  4.886098  197.733436  76.234423   5.781727  20.777998   59.192617
t5589    7.28699  38.418009  0.743518  24.438147  0.696987  0.006878   2.880757  4.886301  197.734625  76.235649   5.780871  20.779683   59.185959
t5590   7.287115  38.418576  0.743471  24.438819  0.697059  0.006878   2.880346  4.886505  197.735812  76.236875   5.780016  20.781368   59.179303
t5591    7.28724  38.419143  0.743425   24.43949  0.697131  0.006878   2.879935  4.886708  197.736999    76.2381   5.779162  20.783052    59.17265
t5592   7.287366   38.41971  0.743378  24.440161  0.697203  0.006878   2.879525  4.886912  197.738185  76.239325   5.778307  20.784736   59.165999
t5593   7.287491  38.420277  0.743332  24.440832  0.697275  0.006878   2.879115  4.887115   197.73937   76.24055   5.777454  20.786419   59.159352
t5594   7.287616  38.420844  0.743285  24.441502  0.697347  0.006878   2.878706  4.887319  197.740554  76.241774     5.7766  20.788102   59.152707
t5595   7.287741   38.42141  0.743239  24.442171  0.697419  0.006878   2.878296  4.887522  197.741738  76.242997   5.775748  20.789784   59.146064
t5596   7.287866  38.421976  0.743192   24.44284   0.69749  0.006878   2.877887  4.887725   197.74292   76.24422   5.774895  20.791466   59.139424
t5597   7.287991  38.422542  0.743146  24.443508  0.697562  0.006878   2.877478  4.887928  197.744102  76.245443   5.774043  20.793147   59.132787
t5598   7.288116  38.423107    0.7431  24.444176  0.697634  0.006878    2.87707  4.888131  197.745283  76.246666   5.773192  20.794827   59.126153
t5599   7.288241  38.423673  0.743054  24.444844  0.697706  0.006878   2.876662  4.888334  197.746463  76.247888   5.772341  20.796507   59.119521
t5600   7.288366  38.424238  0.743007  24.445511  0.697778  0.006878   2.876254  4.888537  197.747642  76.249109   5.771491  20.798187   59.112892
t5601    7.28849  38.424803  0.742961  24.446177   0.69785  0.006878   2.875846   4.88874   197.74882   76.25033   5.770641  20.799866   59.106265
t5602   7.288615  38.425368  0.742915  24.446843  0.697922  0.006878   2.875439  4.888943  197.749998  76.251551   5.769791  20.801544   59.099641
t5603   7.288739  38.425932  0.742869  24.447509  0.697993  0.006878   2.875032  4.889146  197.751175  76.252772   5.768942  20.803222    59.09302
t5604   7.288864  38.426496  0.742823  24.448174  0.698065  0.006878   2.874626  4.889349   197.75235  76.253992   5.768093  20.804899   59.086401
t5605   7.288988  38.427061  0.742776  24.448838  0.698137  0.006878   2.874219  4.889552  197.753525  76.255211   5.767245  20.806576   59.079785
t5606   7.289113  38.427624   0.74273  24.449502  0.698209  0.006878   2.873813  4.889754  197.754699  76.256431   5.766398  20.808253   59.073172
t5607   7.289237  38.428188  0.742684  24.450166  0.698281  0.006878   2.873407  4.889957  197.755873  76.257649    5.76555  20.809929   59.066561
t5608   7.289361  38.428751  0.742638  24.450829  0.698352  0.006878   2.873002   4.89016  197.757045  76.258868   5.764704  20.811604   59.059953
t5609   7.289485  38.429315  0.742592  24.451491  0.698424  0.006878   2.872597  4.890362  197.758217  76.260086   5.763857  20.813279   59.053348
t5610    7.28961  38.429878  0.742546  24.452153  0.698496  0.006878   2.872192  4.890565  197.759388  76.261303   5.763011  20.814953   59.046745
t5611   7.289734   38.43044    0.7425  24.452815  0.698568  0.006878   2.871787  4.890767  197.760558  76.262521   5.762166  20.816627   59.040145
t5612   7.289858  38.431003  0.742454  24.453476  0.698639  0.006878   2.871383  4.890969  197.761727  76.263738   5.761321    20.8183   59.033548
t5613   7.289981  38.431565  0.742409  24.454137  0.698711  0.006878   2.870979  4.891172  197.762895  76.264954   5.760476  20.819972   59.026953
t5614   7.290105  38.432128  0.742363  24.454797  0.698783  0.006878   2.870575  4.891374  197.764063   76.26617   5.759632  20.821645   59.020361
t5615   7.290229  38.432689  0.742317  24.455457  0.698855  0.006878   2.870172  4.891576  197.765229  76.267386   5.758789  20.823316   59.013771
t5616   7.290353  38.433251  0.742271  24.456116  0.698926  0.006878   2.869768  4.891778  197.766395  76.268601   5.757946  20.824987   59.007184
t5617   7.290476  38.433813  0.742225  24.456775  0.698998  0.006878   2.869366  4.891981   197.76756  76.269816   5.757103  20.826658     59.0006
t5618     7.2906  38.434374   0.74218  24.457433   0.69907  0.006878   2.868963  4.892183  197.768724   76.27103   5.756261  20.828328   58.994018
t5619   7.290723  38.434935  0.742134   24.45809  0.699141  0.006878   2.868561  4.892385  197.769887  76.272244   5.755419  20.829997   58.987439
t5620   7.290847  38.435496  0.742088  24.458748  0.699213  0.006878   2.868159  4.892587   197.77105  76.273458   5.754578  20.831666   58.980863
t5621    7.29097  38.436056  0.742042  24.459404  0.699285  0.006878   2.867757  4.892788  197.772212  76.274671   5.753737  20.833335   58.974289
t5622   7.291094  38.436617  0.741997  24.460061  0.699356  0.006878   2.867356   4.89299  197.773372  76.275884   5.752897  20.835003   58.967718
t5623   7.291217  38.437177  0.741951  24.460717  0.699428  0.006878   2.866955  4.893192  197.774532  76.277096   5.752057   20.83667   58.961149
t5624    7.29134  38.437737  0.741906  24.461372    0.6995  0.006878   2.866554  4.893394  197.775692  76.278309   5.751217  20.838337   58.954583
t5625   7.291463  38.438297   0.74186  24.462027  0.699571  0.006878   2.866153  4.893596   197.77685   76.27952   5.750378  20.840004    58.94802
t5626   7.291586  38.438856  0.741815  24.462681  0.699643  0.006878   2.865753  4.893797  197.778007  76.280732    5.74954  20.841669    58.94146
t5627   7.291709  38.439415  0.741769  24.463335  0.699714  0.006878   2.865353  4.893999  197.779164  76.281942   5.748702  20.843335   58.934902
t5628   7.291832  38.439975  0.741724  24.463988  0.699786  0.006878   2.864953    4.8942   197.78032  76.283153   5.747864     20.845   58.928346
t5629   7.291955  38.440533  0.741678  24.464641  0.699858  0.006878   2.864554  4.894402  197.781475  76.284363   5.747027  20.846664   58.921793
t5630   7.292078  38.441092  0.741633  24.465294  0.699929  0.006878   2.864155  4.894603  197.782629  76.285573    5.74619  20.848328   58.915243
t5631   7.292201   38.44165  0.741587  24.465946  0.700001  0.006878   2.863756  4.894805  197.783783  76.286782   5.745354  20.849991   58.908696
t5632   7.292323  38.442209  0.741542  24.466597  0.700072  0.006878   2.863358  4.895006  197.784935  76.287991   5.744518  20.851654   58.902151
t5633   7.292446  38.442767  0.741497  24.467248  0.700144  0.006878   2.862959  4.895207  197.786087  76.289199   5.743682  20.853316   58.895608
t5634   7.292568  38.443325  0.741451  24.467899  0.700215  0.006878   2.862561  4.895408  197.787238  76.290408   5.742847  20.854978   58.889069
t5635   7.292691  38.443882  0.741406  24.468549  0.700287  0.006878   2.862164  4.895609  197.788388  76.291615   5.742013  20.856639   58.882532
t5636   7.292813   38.44444  0.741361  24.469198  0.700358  0.006878   2.861766  4.895811  197.789537  76.292823   5.741179  20.858299   58.875997
t5637   7.292936  38.444997  0.741316  24.469847   0.70043  0.006878   2.861369  4.896012  197.790686   76.29403   5.740345   20.85996   58.869465
t5638   7.293058  38.445554   0.74127  24.470496  0.700501  0.006878   2.860972  4.896213  197.791833  76.295236   5.739512  20.861619   58.862936
t5639    7.29318   38.44611  0.741225  24.471144  0.700573  0.006878   2.860576  4.896414   197.79298  76.296442    5.73868  20.863278    58.85641
t5640   7.293302  38.446667   0.74118  24.471792  0.700644  0.006878    2.86018  4.896615  197.794126  76.297648   5.737847  20.864937   58.849886
t5641   7.293424  38.447223  0.741135  24.472439  0.700716  0.006878   2.859784  4.896815  197.795271  76.298853   5.737015  20.866595   58.843364
t5642   7.293546  38.447779   0.74109  24.473086  0.700787  0.006878   2.859388  4.897016  197.796416  76.300058   5.736184  20.868252   58.836845
t5643   7.293668  38.448335  0.741045  24.473732  0.700859  0.006878   2.858993  4.897217  197.797559  76.301263   5.735353  20.869909   58.830329
t5644    7.29379  38.448891     0.741  24.474378   0.70093  0.006878   2.858598  4.897418  197.798702  76.302467   5.734523  20.871566   58.823816
t5645   7.293912  38.449446  0.740955  24.475023  0.701001  0.006878   2.858203  4.897618  197.799844  76.303671   5.733693  20.873222   58.817305
t5646   7.294034  38.450001   0.74091  24.475668  0.701073  0.006878   2.857809  4.897819  197.800985  76.304874   5.732863  20.874877   58.810796
t5647   7.294155  38.450556  0.740865  24.476312  0.701144  0.006878   2.857414  4.898019  197.802125  76.306077   5.732034  20.876532    58.80429
t5648   7.294277  38.451111   0.74082  24.476956  0.701216  0.006878    2.85702   4.89822  197.803265   76.30728   5.731206  20.878187   58.797787
t5649   7.294399  38.451666  0.740775  24.477599  0.701287  0.006878   2.856627   4.89842  197.804404  76.308482   5.730377  20.879841   58.791287
t5650    7.29452   38.45222   0.74073  24.478242  0.701358  0.006878   2.856233  4.898621  197.805542  76.309684    5.72955  20.881494   58.784789
t5651   7.294642  38.452774  0.740686  24.478885   0.70143  0.006878    2.85584  4.898821  197.806679  76.310885   5.728722  20.883147   58.778293
t5652   7.294763  38.453328  0.740641  24.479527  0.701501  0.006878   2.855448  4.899021  197.807815  76.312086   5.727895  20.884799     58.7718
t5653   7.294884  38.453882  0.740596  24.480168  0.701573  0.006878   2.855055  4.899221   197.80895  76.313287   5.727069  20.886451    58.76531
t5654   7.295006  38.454436  0.740551  24.480809  0.701644  0.006878   2.854663  4.899422  197.810085  76.314487   5.726243  20.888102   58.758823
t5655   7.295127  38.454989  0.740507   24.48145  0.701715  0.006878   2.854271  4.899622  197.811219  76.315687   5.725418  20.889753   58.752338
t5656   7.295248  38.455542  0.740462   24.48209  0.701787  0.006878   2.853879  4.899822  197.812352  76.316887   5.724592  20.891403   58.745855
t5657   7.295369  38.456095  0.740417  24.482729  0.701858  0.006878   2.853488  4.900022  197.813484  76.318086   5.723768  20.893053   58.739375
t5658    7.29549  38.456648  0.740373  24.483368  0.701929  0.006878   2.853097  4.900222  197.814615  76.319284   5.722944  20.894702   58.732898
t5659   7.295611    38.4572  0.740328  24.484007     0.702  0.006878   2.852706  4.900422  197.815746  76.320483    5.72212  20.896351   58.726423
t5660   7.295732  38.457752  0.740283  24.484645  0.702072  0.006878   2.852315  4.900621  197.816876   76.32168   5.721297  20.897999   58.719951
t5661   7.295853  38.458304  0.740239  24.485283  0.702143  0.006878   2.851925  4.900821  197.818005  76.322878   5.720474  20.899647   58.713482
t5662   7.295973  38.458856  0.740194   24.48592  0.702214  0.006878   2.851535  4.901021  197.819133  76.324075   5.719651  20.901294   58.707015
t5663   7.296094  38.459408   0.74015  24.486557  0.702286  0.006878   2.851146  4.901221   197.82026  76.325272   5.718829  20.902941   58.700551
t5664   7.296215  38.459959  0.740105  24.487193  0.702357  0.006878   2.850756   4.90142  197.821387  76.326468   5.718008  20.904587   58.694089
t5665   7.296335   38.46051  0.740061  24.487829  0.702428  0.006878   2.850367   4.90162  197.822512  76.327664   5.717187  20.906233    58.68763
t5666   7.296456  38.461061  0.740016  24.488464  0.702499  0.006878   2.849978  4.901819  197.823637   76.32886   5.716366  20.907878   58.681173
t5667   7.296576  38.461612  0.739972  24.489099  0.702571  0.006878    2.84959  4.902019  197.824762  76.330055   5.715546  20.909522   58.674719
t5668   7.296696  38.462163  0.739928  24.489734  0.702642  0.006878   2.849201  4.902218  197.825885   76.33125   5.714726  20.911166   58.668268
t5669   7.296817  38.462713  0.739883  24.490368  0.702713  0.006878   2.848813  4.902418  197.827007  76.332444   5.713907   20.91281   58.661819
t5670   7.296937  38.463263  0.739839  24.491001  0.702784  0.006878   2.848426  4.902617  197.828129  76.333638   5.713088  20.914453   58.655373
t5671   7.297057  38.463813  0.739795  24.491634  0.702855  0.006878   2.848038  4.902816   197.82925  76.334832    5.71227  20.916095   58.648929
t5672   7.297177  38.464363   0.73975  24.492267  0.702926  0.006878   2.847651  4.903015   197.83037  76.336025   5.711452  20.917738   58.642488
